event_id,participant_id,rank,medal,score_raw,points_awarded
uci_track_world_championships_2004_track-sprint_women,athlete_Anna_Meares_AUS,2,silver,discipline=track-sprint;rank=2,7.0
uci_track_world_championships_2004_track-sprint_women,athlete_Lori-Ann_Muenzer_CAN,3,bronze,discipline=track-sprint;rank=3,5.0
uci_track_world_championships_2004_track-team-pursuit_men,AUS,1,gold,discipline=track-team-pursuit;rank=1,10.0
uci_track_world_championships_2004_track-team-pursuit_men,GBR,2,silver,discipline=track-team-pursuit;rank=2,7.0
uci_track_world_championships_2004_track-team-pursuit_men,ESP,3,bronze,discipline=track-team-pursuit;rank=3,5.0
uci_track_world_championships_2004_track-team-sprint_men,FRA,1,gold,discipline=track-team-sprint;rank=1,10.0
uci_track_world_championships_2004_track-team-sprint_men,ESP,2,silver,discipline=track-team-sprint;rank=2,7.0
uci_track_world_championships_2004_track-team-sprint_men,GBR,3,bronze,discipline=track-team-sprint;rank=3,5.0
uci_track_world_championships_2004_track-time-trial-1km_men,athlete_Chris_Hoy_GBR,1,gold,discipline=track-time-trial-1km;rank=1,10.0
uci_track_world_championships_2004_track-time-trial-1km_men,athlete_Arnaud_Tournant_FRA,2,silver,discipline=track-time-trial-1km;rank=2,7.0
uci_track_world_championships_2004_track-time-trial-1km_men,athlete_Theo_Bos_NLD,3,bronze,discipline=track-time-trial-1km;rank=3,5.0
uci_track_world_championships_2004_track-time-trial-500m_women,athlete_Anna_Meares_AUS,1,gold,discipline=track-time-trial-500m;rank=1,10.0
uci_track_world_championships_2004_track-time-trial-500m_women,athlete_Jiang_Yonghua_CHN,2,silver,discipline=track-time-trial-500m;rank=2,7.0
uci_track_world_championships_2004_track-time-trial-500m_women,athlete_Simona_Krupeckait_LTU,3,bronze,discipline=track-time-trial-500m;rank=3,5.0
uci_track_world_championships_2005_track-individual-pursuit_men,athlete_Robert_Bartko_DEU,1,gold,discipline=track-individual-pursuit;rank=1,10.0
uci_track_world_championships_2005_track-individual-pursuit_men,athlete_Sergi_Escobar_Roure_ESP,2,silver,discipline=track-individual-pursuit;rank=2,7.0
uci_track_world_championships_2005_track-individual-pursuit_men,athlete_Levi_Heimans_NLD,3,bronze,discipline=track-individual-pursuit;rank=3,5.0
uci_track_world_championships_2005_track-individual-pursuit_women,athlete_Katie_Mactier_AUS,1,gold,discipline=track-individual-pursuit;rank=1,10.0
uci_track_world_championships_2005_track-individual-pursuit_women,athlete_Katherine_Bates_AUS,2,silver,discipline=track-individual-pursuit;rank=2,7.0
