ranking_code,comp_type,effective_date,last_updated,rank_type,country_name,country_code_source,source_rank,matches,points,rating
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Nepal,NEP,16.0,30,5387,180
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Netherlands,NED,17.0,32,5668,177
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Oman,OMN,18.0,26,4090,157
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Papua New Guinea,PNG,19.0,24,3495,146
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Canada,CAN,20.0,24,3297,137
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Hong Kong,HK,21.0,20,2555,128
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Jersey,JSY,22.0,23,2924,127
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Qatar,QAT,23.0,13,1643,126
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Uganda,UGN,24.0,36,4359,121
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Kuwait,KUW,25.0,18,2153,120
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,USA,USA,26.0,16,1908,119
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Singapore,SIN,27.0,21,2416,115
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Malaysia,MAS,28.0,28,2979,106
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Kenya,KEN,29.0,31,3272,106
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Tanzania,TAN,30.0,26,2645,102
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Bahrain,BRN,31.0,23,2291,100
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Italy,ITA,32.0,19,1818,96
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Saudi Arabia,SDA,33.0,13,1234,95
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Germany,GER,34.0,34,2996,88
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Bermuda,BDA,35.0,12,1053,88
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Spain,ESP,36.0,21,1705,81
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Denmark,DEN,37.0,21,1518,72
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Guernsey,GSY,38.0,17,1194,70
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Isle of Man,IOM,39.0,10,678,68
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Belgium,BEL,40.0,20,1349,67
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Nigeria,NGR,41.0,29,1952,67
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Cayman Islands,CAY,42.0,8,529,66
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Austria,AUT,43.0,26,1686,65
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Vanuatu,VUT,44.0,11,645,59
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Portugal,POR,45.0,11,644,59
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Romania,ROM,46.0,24,1359,57
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Botswana,BOT,47.0,18,992,55
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Norway,NOR,48.0,17,897,53
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Finland,FIN,49.0,17,891,52
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,France,FRA,50.0,9,470,52
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Argentina,ARG,51.0,9,435,48
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Malawi,MAW,52.0,17,818,48
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Sweden,SWE,53.0,16,690,43
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Cook Islands,COK,54.0,6,245,41
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Czech Republic,CZE,55.0,28,1137,41
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Indonesia,INA,56.0,7,265,38
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Switzerland,CHE,57.0,11,396,36
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Malta,MAL,58.0,33,1179,36
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Ghana,GHA,59.0,23,813,35
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Sierra Leone,SRL,60.0,17,586,34
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Japan,JPN,61.0,7,236,34
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Luxembourg,LUX,62.0,23,774,34
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Mozambique,MOZ,63.0,23,721,31
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Bhutan,BHU,64.0,8,239,30
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Fiji,FIJ,65.0,6,177,30
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Rwanda,RWA,66.0,22,609,28
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Cyprus,CYP,67.0,11,283,26
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Bahamas,BAH,68.0,11,260,24
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Hungary,HUN,69.0,16,358,22
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Belize,BIZ,70.0,6,132,22
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Panama,PAN,71.0,6,125,21
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Serbia,SER,72.0,17,184,11
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Bulgaria,BUL,73.0,34,296,9
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Gambia,GAM,74.0,7,50,7
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Lesotho,LES,75.0,12,82,7
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Maldives,MDV,76.0,15,81,5
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Samoa,SAM,77.0,8,42,5
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Gibraltar,GIB,78.0,21,68,3
t20,t20,2022-12-09,2024-04-03T12:28+05:30,t20-team,Greece,GRE,79.0,9,27,3
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,India,IND,1.0,68,18041,265
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,England,ENG,2.0,48,12305,256
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,New Zealand,NZ,3.0,54,13710,254
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Pakistan,PAK,4.0,53,13325,251
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Australia,AUS,5.0,39,9760,250
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,South Africa,SA,6.0,37,9210,249
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,West Indies,WI,7.0,44,10800,245
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Sri Lanka,SL,8.0,38,8940,235
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Bangladesh,BAN,9.0,45,10248,228
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Afghanistan,AFG,10.0,31,6852,221
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Namibia,NAM,11.0,28,5539,198
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Ireland,IRE,12.0,47,9117,194
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Zimbabwe,ZIM,13.0,50,9576,192
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Scotland,SCO,14.0,18,3412,190
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Netherlands,NED,15.0,19,3445,181
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Nepal,NEP,16.0,27,4796,178
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,United Arab Emirates,UAE,17.0,35,6034,172
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Oman,OMN,18.0,24,3678,153
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Papua New Guinea,PNG,19.0,22,3173,144
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Canada,CAN,20.0,18,2528,140
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Hong Kong,HK,21.0,28,3740,134
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Uganda,UGN,22.0,65,8602,132
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,USA,USA,23.0,9,1183,131
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Jersey,JSY,24.0,19,2427,128
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Malaysia,MAS,25.0,41,5132,125
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Kuwait,KUW,26.0,28,3360,120
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Bahrain,BRN,27.0,36,3972,110
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Qatar,QAT,28.0,18,1964,109
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Kenya,KEN,29.0,44,4697,107
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Bermuda,BDA,30.0,14,1494,107
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Italy,ITA,31.0,17,1712,101
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Saudi Arabia,SDA,32.0,20,1992,100
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Tanzania,TAN,33.0,49,4727,96
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Spain,ESP,34.0,18,1649,92
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Germany,GER,35.0,33,3022,92
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Singapore,SIN,36.0,28,2209,79
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Guernsey,GSY,37.0,16,1212,76
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Nigeria,NGR,38.0,30,2261,75
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Portugal,POR,39.0,16,1167,73
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Cayman Islands,CAY,40.0,11,790,72
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Denmark,DEN,41.0,23,1622,71
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Belgium,BEL,42.0,18,1237,69
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Isle of Man,IOM,43.0,15,949,63
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Cambodia,KHM,44.0,11,690,63
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Austria,AUT,45.0,29,1682,58
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Norway,NOR,46.0,15,852,57
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Vanuatu,VUT,47.0,15,846,56
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Botswana,BOT,48.0,29,1543,53
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Finland,FIN,49.0,18,953,53
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Switzerland,CHE,50.0,16,835,52
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Japan,JPN,51.0,15,768,51
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Malawi,MAW,52.0,19,933,49
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Czech Republic,CZE,53.0,24,1101,46
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,France,FRA,54.0,16,730,46
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Indonesia,INA,55.0,22,993,45
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Sweden,SWE,56.0,18,759,42
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Philippines,PHI,57.0,17,698,41
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Romania,ROM,58.0,28,1149,41
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Cook Islands,COK,59.0,6,245,41
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Argentina,ARG,60.0,11,424,39
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Mozambique,MOZ,61.0,24,864,36
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Malta,MAL,62.0,44,1535,35
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Rwanda,RWA,63.0,70,2255,32
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Ghana,GHA,64.0,31,968,31
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Fiji,FIJ,65.0,10,304,30
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Bhutan,BHU,66.0,11,325,30
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Luxembourg,LUX,67.0,30,845,28
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Sierra Leone,SRL,68.0,28,766,27
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Cyprus,CYP,69.0,8,206,26
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Bahamas,BAH,70.0,10,241,24
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Belize,BIZ,71.0,3,66,22
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Hungary,HUN,72.0,19,367,19
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Panama,PAN,73.0,11,206,19
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Thailand,THA,74.0,14,205,15
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Serbia,SER,75.0,19,268,14
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Gibraltar,GIB,76.0,30,385,13
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Bulgaria,BUL,77.0,30,289,10
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Lesotho,LES,78.0,9,82,9
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Estonia,EST,79.0,11,60,5
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Turkey,TUR,80.0,7,26,4
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Maldives,MDV,81.0,16,44,3
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Cameroon,CMR,82.0,14,25,2
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Gambia,GAM,83.0,9,11,1
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Swaziland,SWZ,84.0,18,0,0
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Seychelles,SEY,85.0,7,0,0
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Samoa,SAM,86.0,9,0,0
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Mali,MLI,87.0,8,0,0
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Croatia,CRO,88.0,10,0,0
t20,t20,2023-12-27,2024-01-02T08:30+05:30,t20-team,Greece,GRE,89.0,6,0,0
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,India,IND,1.0,70,18747,268
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Australia,AUS,2.0,48,12417,259
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,England,ENG,3.0,45,11497,255
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,New Zealand,NZ,6.0,51,12578,247
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,South Africa,SA,5.0,46,11345,247
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,West Indies,WI,4.0,59,14587,247
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Pakistan,PAK,7.0,54,12758,236
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Sri Lanka,SL,8.0,45,10467,233
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Bangladesh,BAN,9.0,56,12797,229
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Afghanistan,AFG,10.0,42,9322,222
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Ireland,IRE,11.0,49,9629,197
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Zimbabwe,ZIM,12.0,57,11182,196
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Scotland,SCO,13.0,27,5151,191
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Netherlands,NED,14.0,28,5131,183
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Namibia,NAM,15.0,41,7456,182
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,United Arab Emirates,UAE,16.0,58,10389,179
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Nepal,NEP,17.0,46,7852,171
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,USA,USA,18.0,30,5010,167
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Oman,OMN,19.0,50,7807,156
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Papua New Guinea,PNG,20.0,31,4472,144
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Canada,CAN,21.0,28,3914,140
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Uganda,UGN,22.0,74,10041,136
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Hong Kong,HK,23.0,47,6173,131
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Kuwait,KUW,24.0,47,5909,126
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Malaysia,MAS,25.0,50,6123,122
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Jersey,JSY,26.0,26,3063,118
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Bahrain,BRN,27.0,47,5518,117
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Qatar,QAT,28.0,34,3900,115
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Bermuda,BDA,29.0,19,2148,113
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Spain,ESP,30.0,22,2442,111
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Saudi Arabia,SDA,32.0,41,4409,108
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Italy,ITA,31.0,18,1944,108
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Kenya,KEN,33.0,56,5870,105
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Tanzania,TAN,34.0,47,4301,92
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Germany,GER,35.0,32,2860,89
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Nigeria,NGR,36.0,49,3835,78
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Guernsey,GSY,37.0,23,1759,76
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Singapore,SIN,38.0,29,2217,76
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Norway,NOR,39.0,20,1444,72
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Cayman Islands,CAY,40.0,17,1204,71
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Denmark,DEN,41.0,25,1711,68
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Portugal,POR,42.0,17,1071,63
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Cambodia,KHM,43.0,28,1745,62
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Isle of Man,IOM,44.0,14,857,61
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Japan,JPN,45.0,36,2174,60
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Belgium,BEL,46.0,29,1710,59
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Austria,AUT,47.0,30,1691,56
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Switzerland,CHE,49.0,17,934,55
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,France,FRA,48.0,24,1325,55
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Botswana,BOT,50.0,38,1976,52
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Argentina,ARG,51.0,17,807,47
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Cook Islands,COK,52.0,9,426,47
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Romania,ROM,53.0,28,1316,47
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Malawi,MAW,54.0,30,1369,46
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Thailand,THA,55.0,34,1549,46
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Bahamas,BAH,58.0,16,716,45
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Finland,FIN,57.0,21,950,45
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Sweden,SWE,56.0,17,770,45
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Czech Republic,CZE,59.0,19,809,43
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Vanuatu,VUT,60.0,22,884,40
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Philippines,PHI,61.0,24,894,37
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Mozambique,MOZ,62.0,21,751,36
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Rwanda,RWA,64.0,82,2872,35
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Fiji,FIJ,63.0,11,387,35
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Samoa,SAM,65.0,11,357,32
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Ghana,GHA,66.0,33,1045,32
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Estonia,EST,67.0,19,597,31
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Indonesia,INA,68.0,46,1444,31
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Sierra Leone,SRL,69.0,30,840,28
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Luxembourg,LUX,70.0,28,753,27
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Malta,MLT,71.0,46,1191,26
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Israel,ISR,72.0,7,178,25
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Belize,BIZ,73.0,11,230,21
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Hungary,HUN,75.0,17,336,20
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Gibraltar,GIB,74.0,31,615,20
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Slovenia,SVN,76.0,8,150,19
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Cyprus,CYP,77.0,17,272,16
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Suriname,SUR,78.0,8,119,15
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Brazil,BRA,79.0,9,131,15
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Bhutan,BHU,80.0,27,359,13
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Panama,PAN,81.0,17,214,13
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Mexico,MEX,82.0,17,214,13
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Croatia,CRO,83.0,17,167,10
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Swaziland,SWZ,84.0,22,212,10
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Maldives,MDV,85.0,31,234,8
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,St.Helena,NULL,86.0,8,53,7
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Cameroon,CMR,87.0,15,99,7
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,China,CHN,88.0,11,53,5
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Bulgaria,BUL,89.0,25,96,4
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Serbia,SER,90.0,22,70,3
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Mali,MLI,97.0,11,0,0
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Seychelles,SEY,95.0,10,0,0
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Lesotho,LES,91.0,16,3,0
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Greece,GRE,98.0,8,0,0
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Mongolia,MNG,92.0,14,0,0
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Gambia,GAM,99.0,9,0,0
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Korea,KOR,94.0,8,0,0
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Turkiye,TUR,93.0,9,0,0
t20,t20,2024-12-21,2025-01-03T17:01+05:30,t20-team,Myanmar,MMR,96.0,19,0,0
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,India,IND,1.0,71,19312,272
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,Australia,AUS,2.0,42,11199,267
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,England,ENG,3.0,45,11609,258
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,New Zealand,NZ,4.0,53,13318,251
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,South Africa,SA,5.0,53,12739,240
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,West Indies,WI,6.0,61,14424,236
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,Pakistan,PAK,7.0,73,17149,235
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,Sri Lanka,SL,8.0,48,10951,228
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,Bangladesh,BAN,9.0,67,14925,223
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,Afghanistan,AFG,10.0,45,9895,220
t20,t20,2025-12-29,2026-01-07T16:18+05:30,t20-team,Ireland,IRE,11.0,37,7438,201
